1974-04-27	JUNTA / SECVISIT / MARRIAGE / ADM / ZULU / CONGRATULATORY / PILOT / CIP / LIMOUSINE / HAPPINESS
1974-04-28	SECVISIT / RUSH / ENVIRONMENTAL / BAN / AMENDMENT / WARFARE / BLOOD / ACKNOWLEDGEMENT / TEST / NAME
1974-04-29	RUSH / PLEASE / REQUEST / CHECK / ALLOTMENT / ETA / CCMS / NAME / TRAVEL / REPLY
1974-04-30	RUSH / REQUEST / PLEASE / ADVISE / CHECK / REPLY / NAME / VISA / MARRIAGE / GRANT
1974-05-01	RUSH / REQUEST / ARREARAGES / REPLY / ASSIGNMENT / US / TRAVEL / VISA / CONSTITUENT / UNRWA
1974-05-02	RUSH / PLEASE / REQUEST / CHECK / ADVISE / REFTEL / VISA / NAME / HOTEL / DEPT
1974-05-03	RUSH / REQUEST / PLEASE / REFTEL / ADVISE / KHMER / NAME / APPRECIATE / AEC / UNFICYP
1974-05-04	CENTO / GOIC / JIDDA / RUSH / KUWAIT / GABONESE / NOMINATION / CARDINAL / SECVISIT / LITER
1974-05-05	SECVISIT / RUSH / NEA / DHABI / PDRY / ZULU / KHMER / SURCHARGE / DIFFERENTIAL / WEATHER
1974-05-06	RUSH / LETTER / ASSEMBLY / OAS / CHECK / REQUEST / NAME / REPLY / WORK / ADVISE
1974-05-07	RUSH / PLEASE / REQUEST / REFTEL / VISA / US / ADVISE / CHECK / CLEARANCE / CASP
1974-05-08	RUSH / REQUEST / NAME / CHECK / PLEASE / RESIGNATION / REFTEL / ADVISE / HOTEL / US
1974-05-09	RUSH / REQUEST / US / CLEARANCE / CHECK / ADVISE / REFTEL / PLEASE / ALLOTMENT / SUEZ
1974-05-10	RUSH / US / POLICY / OPIUM / DOMESTIC / ADVISE / POPPY / PRODUCTION / STATEMENT / PLEASE
1974-05-11	UNFICYP / MOON / GIFT / RUSH / WOOD / CASUAL / DISCREET / DISCHARGE / MATE / AIRGRAMS
1974-05-12	FAHD / ETA / CHECK / RUSH / SECVISIT / CONF / PUBLICATION / SYRIAN / THOMAS / AEROSPACE
1974-05-13	RUSH / REQUEST / PLEASE / REFTEL / GRANT / REGULAR / ADVISE / ASSEMBLY / LETTER / OAS
1974-05-14	RUSH / PLEASE / ADVISE / REQUEST / NAME / STATE / CHECK / REFTEL / HOTEL / ETA
1974-05-15	RUSH / PLEASE / ADVISE / REFTEL / REQUEST / CHECK / VISA / NAME / UNDERSCORE / VIENNA
1974-05-16	RUSH / REQUEST / PLEASE / TRAVEL / ETA / US / REFTEL / CHECK / FEDAYEEN / ADVISE
1974-05-17	RUSH / REFTEL / PLEASE / REQUEST / CHECK / ADVISE / NAME / REPRISAL / US / REPLY
1974-05-18	RUSH / SA / CAPTION / FAHD / EXPLOSION / USGS / INDIAN / ESTE / EXDIS / HILL
1974-05-19	CENTO / IRISH / TOSEC / CIRCULAR / DISENGAGEMENT / RUSH / CONF / EXPLOSION / BLANKET / AZIZ
1974-05-20	RUSH / INDIAN / PLEASE / REQUEST / EXPLOSION / SCRAP / CHECK / REFTEL / FERROUS / ADVISE
1974-05-21	RUSH / PLEASE / REQUEST / ADVISE / REFTEL / CHECK / ARRIVAL / INDIAN / NAME / ETA
1974-05-22	RUSH / REQUEST / NAME / CHECK / PLEASE / VISA / COMMERCIAL / DEPARTMENT / TRAVEL / ADVISE
1974-05-23	RUSH / PLEASE / EXPLOSION / NAME / CHECK / ADVISE / INDIAN / CHIEF / REQUEST / HEALTH
1974-05-24	RUSH / PLEASE / REQUEST / REFTEL / ADVISE / ETA / SIXTH / SUBJECT / CHECK / TRAVEL
1974-05-25	RUSH / EXPLOSION / BISSAU / SORGHUM / DISENGAGEMENT / SPD / MNC / SAHEL / GRC / SALVAGE
1974-05-26	SECVISIT / NOTIFICATION / IBS / CHECK / FAHD / CONTINUITY / TOSEC / TENNECO / CIRCULATE / ILLNESS
1974-05-27	RUSH / SECTO / SECVISIT / AFFIDAVIT / PAIGC / FUNERAL / ETA / ADVISE / REPEAT / NURSE
1974-05-28	RUSH / PLEASE / REQUEST / ADVISE / CHECK / NAME / LETTER / US / REFTEL / AEC
1974-05-29	PLEASE / REQUEST / ADVISE / FAHD / AEC / CHECK / POST / PASS / PANEL / US
1974-05-30	PLEASE / REQUEST / DISENGAGEMENT / REFTEL / CHECK / ADVISE / NAME / VISA / TRAVEL / HOTEL
1974-05-31	REQUEST / DISENGAGEMENT / REPORT / CABLE / ADVISE / VISA / CHECK / NOTE / REFTEL / PLEASE
1974-06-01	TENNECO / CONSTITUENT / CORRESPONDENCE / CLASSIFICATION / DISENGAGEMENT / LIST / MONTH / FAHD / MISSIONARY / CSM
1974-06-02	TENNECO / CUMULATIVE / NAME / AFP / CHECK / BIRD / KILOMETER / REPEATER / PRESIDENTIAL / DISENGAGEMENT
1974-06-03	PLEASE / REQUEST / ADVISE / ARCHIPELAGIC / TRAVEL / NAME / CHECK / DELEGATION / REFTEL / ALLOTMENT
1974-06-04	REQUEST / PLEASE / ADVISE / REFTEL / PRESIDENTIAL / CHECK / ETA / TRAVEL / VISA / BAN
1974-06-05	REQUEST / ADVISE / PLEASE / ANNUAL / NAME / HOTEL / CHECK / ALLOTMENT / CUMULATIVE / DELEGATION
1974-06-06	PLEASE / REQUEST / REFTEL / ADVISE / REPORT / JUN / PRESIDENTIAL / TEST / TRAVEL / CARACAS
1974-06-07	REQUEST / ADVISE / PLEASE / REFTEL / TRAVEL / CHECK / APPAREL / FRELIMO / ETA / ASAP
1974-06-08	TENNECO / NURSE / PRESIDENTIAL / BAN / DAMASCUS / VENEZUELA / CHECK / TEST / MISSIONARY / TECHNICAL
1974-06-09	PRESIDENTIAL / TEHRAN / NEA / KURDISH / OBLIGATION / REPATRIATION / PILOT / DEFECTIVE / JUN / COMM
1974-06-10	REFTEL / REQUEST / PLEASE / TRAVEL / NAME / CHECK / ADVISE / GRANT / VISA / ETA
1974-06-11	CONFERENCE / PRESS / TRANSMITTAL / REQUEST / PLEASE / ICRC / TRANSCRIPT / SECY / ADVISE / HOTEL
1974-06-12	REFTEL / REQUEST / PLEASE / REF / NAME / CHECK / ADVISE / ETA / ICRC / SHIPMENT
1974-06-13	REQUEST / PLEASE / CARACAS / ADVISE / NAME / REFTEL / CHECK / RESIGN / ETA / DELEGATION
1974-06-14	REFTEL / PLEASE / TRAVEL / PASS / ADVISE / DEPT / POUCH / AMOUNT / RECEIPT / OTTAWA
1974-06-15	OTTAWA / SAUVAGNARGUES / DECLARATION / ICRC / WOOL / ACP / LUMBER / NAME / ARCHIPELAGIC / RESUMPTION
1974-06-16	MANIFESTO / CLASSIFICATION / UNCLASSIFIED / SAUVAGNARGUES / UNRWA / MICRO / CHECK / BAIL / CONSOFF / WORKLOAD
1974-06-17	PLEASE / ADVISE / REQUEST / CARACAS / REFTEL / OTTAWA / REF / CHECK / NAME / JOHN
1974-06-18	REQUEST / ADVISE / CHECK / CARACAS / DELEGATION / ETA / NAME / PLEASE / KHMER / VISA
1974-06-19	REQUEST / ADVISE / PLEASE / VISA / GRANT / REFTEL / REPORT / CLASSIFICATION / AUTHORIZATION / PRESIDENTIAL
1974-06-20	PLEASE / KHMER / REFTEL / CHECK / NAME / REQUEST / JUN / AUTHORIZATION / CLASSIFICATION / TEST
1974-06-21	BLANK / PLEASE / ADVISE / CHECK / REQUEST / VISA / GRANT / NAME / ETA / EXTENSION
1974-06-22	TENNECO / MOSCOW / FISCAL / MSG / CHARGE / CARACAS / PRESIDENTIAL / KHMER / GIFT / MSA
1974-06-23	TEST / BAN / CHECK / THOMAS / NAME / XEROX / CLASSIFICATION / GSL / REPEATER / SECT
1974-06-24	ALLOTMENT / ADVISE / ANNUAL / PLEASE / REPRESENTATION / CUMULATIVE / REQUEST / REFTEL / UNABLE / CHANGE
1974-06-25	REFTEL / CHECK / REQUEST / NAME / REPORT / JOHN / JUN / GRANT / ACT / TRANSMITTAL
1974-06-26	ADVISE / REFTEL / PLEASE / REQUEST / POST / NAME / APPRECIATE / ALLOTMENT / GRANT / CHECK
1974-06-27	REFTEL / STATUS / ALLOTMENT / REQUEST / PLEASE / VISA / USG / AID / DEBT / PAKISTAN
1974-06-28	REFTEL / CHECK / NAME / ALLOTMENT / PLEASE / REPORT / VISA / QUARTER / AEC / ADVISE
1974-06-29	FORMIN / SECVISIT / PERTAMINA / BANANA / REPRESSIVE / HSIAO / LODGE / GHANAIAN / FEDAYEEN / HELICOPTER
1974-06-30	TENNECO / HILL / CHECK / VIGNES / NAME / EMERGENCY / VOA / EVACUATION / TELEGRAPHIC / TYPEWRITER
1974-07-01	PLEASE / REQUEST / NAME / CHECK / REPORT / VISA / EMINENT / REFTEL / ASAP / CLASSIFICATION
1974-07-02	PLEASE / ICRC / ADVISE / REQUEST / CHECK / CLASSIFICATION / NAME / UNCLASSIFIED / VISA / STATUS
1974-07-03	REQUEST / ADVISE / REFTEL / ARRIVAL / ETA / PASS / CLASSIFICATION / VISA / REPORT / SMITHSONIAN
1974-07-04	MIRV / EMERGENCY / INDEPENDENCE / BISSAU / COPYRIGHT / POTENTIAL / USIA / AMMUNITION / ICELANDIC / TOAST
1974-07-05	CHECK / FIELD / IVP / CULT / NOMINATION / NAME / REPORT / UNCLASSIFIED / RECEPTION / FEDAYEEN
1974-07-06	DAUGHTER / YARG / TRANSMITTER / AMMO / UNWARRANTED / BECHTEL / PHOTO / DRC / POOL / CALIBER
1974-07-07	FIFTH / NAME / CHECK / SECVISIT / PREFERENCE / AUTOPSY / AEC / VISA / STAG / TRANSNATIONAL
1974-07-08	PLEASE / CHECK / CLASSIFICATION / NAME / ADVISE / REFTEL / CHIEF / ETA / SUBJECT / GRANT
1974-07-09	REQUEST / START / ADVISE / PLEASE / TRAVEL / REFTEL / CHECK / NAME / STOP / VISA
1974-07-10	PLEASE / REFTEL / ADVISE / NAME / REQUEST / CHECK / RECEIPT / VISA / ETA / ICRC
1974-07-11	REPLY / PLEASE / CHECK / REQUEST / ADVISE / NAME / ANNIVERSARY / DEPT / MESSAGE / INDEPENDENCE
1974-07-12	CLASSIFICATION / UNCLASSIFIED / ADVISE / REFTEL / PLEASE / REQUEST / NOMINATION / ICRC / FIELD / ETA
1974-07-13	HERMES / MEDEVAC / SOUVANNA / TARAPUR / TRANSIT / HEART / RECONNAISSANCE / STRAIT / RCC / GUARDIAN
1974-07-14	CLASSIFICATION / UNCLASSIFIED / INCB / BASKETBALL / CHECK / COPYRIGHT / BANKER / NAME / COTTON / REPEATER
1974-07-15	REQUEST / CHECK / PLEASE / NAME / ADVISE / ICRC / REPLY / VISA / REFTEL / COUP
1974-07-16	REQUEST / REFTEL / PLEASE / COUP / NAME / CYPRUS / CHECK / REPLY / RECEIPT / ADVISE
1974-07-17	PLEASE / CYPRUS / UNCLASSIFIED / RECEIPT / EQUIPMENT / ACKNOWLEDGE / PROTECTIVE / REQUEST / REGISTRY / RIOT
1974-07-18	INGERSOLL / REQUEST / CYPRUS / PLEASE / DEPT / REFTEL / CHECK / POST / COUP / NAME
1974-07-19	INGERSOLL / CYPRUS / NAME / ARCHBISHOP / REFTEL / CHECK / ADVISE / PLEASE / REQUEST / BAN
1974-07-20	CYPRUS / INGERSOLL / TURKISH / CEASEFIRE / GREEK / EVACUATION / ATHENS / ANKARA / COUP / GUARD
1974-07-21	EVACUATION / CYPRUS / CEASE / CONVOY / TWA / ATHENS / FIRE / CEASEFIRE / CLEARANCE / FLIGHT
1974-07-22	CYPRUS / CEASE / FIRE / CEASEFIRE / REQUEST / CHECK / PLEASE / NAME / ADVISE / CHAU
1974-07-23	UNCLASSIFIED / CLASSIFICATION / REQUEST / PLEASE / ADVISE / CYPRUS / REFTEL / CHECK / NAME / EVACUATION
1974-07-24	CYPRUS / PLEASE / CHECK / NAME / REFTEL / REQUEST / APPRECIATE / ATHENS / PHONE / GRANT
1974-07-25	INGERSOLL / REQUEST / CYPRUS / PLEASE / CHECK / ADVISE / UNFICYP / NAME / CEASEFIRE / REPLY
1974-07-26	INGERSOLL / UNFICYP / CEASEFIRE / PLEASE / CYPRUS / SAFE / REQUEST / CEASE / POUCH / SHIPMENT
1974-07-27	UNFICYP / SAFE / INCB / CEASE / INGERSOLL / HILL / CYPRUS / MISSOFF / ADA / CHECK
1974-07-28	SAFE / EVACUATION / CYPRUS / INGERSOLL / FAMILY / JOHN / UNFICYP / GENEVA / TONIGHT / CHECK
1974-07-29	INGERSOLL / CYPRUS / PLEASE / ADVISE / REQUEST / NAME / VISA / UNFICYP / CHECK / DEPT
1974-07-30	REQUEST / PLEASE / CHECK / ADVISE / NAME / CLASSIFICATION / SUBJECT / DEPT / SHIPMENT / SALE
1974-07-31	PLEASE / ADVISE / STATUS / CHECK / INDIA / AID / DEGREE / POST / PASS / REQUEST
1974-08-01	PLEASE / ADVISE / REPLY / REPORT / NAME / REQUEST / CYPRUS / CHECK / REFTEL / DEPT
1974-08-02	SEPT / REQUEST / PLEASE / ADVISE / REFTEL / SHIPMENT / DEPT / CHECK / USTC / ASAP
1974-08-03	CYPRUS / ANKARA / ATHENS / IAA / ARAMCO / UNFICYP / NAME / REGISTRATION / OUTBREAK / CERRO
1974-08-04	AAFLI / CHECK / VERIFICATION / CITIZENSHIP / IMMINENT / REPEATER / ETA / GIFT / EXEMPTION / NAME
1974-08-05	CHECK / REQUEST / ADVISE / CYPRUS / SEPT / REFTEL / NAME / PLEASE / SHIPMENT / POUCH
1974-08-06	PLEASE / ADVISE / CHECK / RETURN / REQUEST / NAME / POPULATION / POUCH / LACK / MEMO
1974-08-07	PROTECTIVE / REFTEL / POUCH / RIOT / MEMO / REGISTRY / PLEASE / EQUIPMENT / RECEIPT / REQUEST
1974-08-08	REQUEST / CHECK / NAME / ADVISE / PLEASE / REFTEL / POST / RECEIPT / ETA / STUDENT
1974-08-09	RESIGNATION / FORD / SEPT / CONTINUITY / MESSAGE / NAME / ACP / CHECK / PLEASE / PRESIDENTIAL
1974-08-10	FORD / MESSAGE / CONTINUITY / PRESIDENTIAL / RESIGNATION / BAHAMIAN / TRANSITION / PRESIDENCY / LANDLOCKED / ACCESSION
1974-08-11	FORD / CONTINUITY / REPLY / PAIGC / CHECK / NAME / REPEATER / UNFICYP / REPATRIATION / CYPRUS
1974-08-12	PLEASE / CHECK / NAME / FORD / REQUEST / ADVISE / DEPT / SUBJECT / CLASSIFICATION / VISA
1974-08-13	ADVISE / REQUEST / PLEASE / NAME / AEC / SEPT / GECAMINES / STATUS / CHECK / ADA
1974-08-14	CYPRUS / PLEASE / SEPT / REFTEL / POPULATION / CHECK / TRAVEL / NAME / REQUEST / REPLY
1974-08-15	HASHISH / REFTEL / CHECK / NAME / REQUEST / PLEASE / ACID / FORD / SHIPMENT / ETA
1974-08-16	PLEASE / REFTEL / SEPT / ADVISE / ETA / CHECK / REQUEST / REPLY / POST / CLASSIFICATION
1974-08-17	CYPRUS / CEASEFIRE / MORESBY / TRIP / ASSASSINATION / FORD / BANKRUPTCY / AMCITS / CEASE / OBSERVE
1974-08-18	PASS / CHECK / EXEMPTION / NAME / REPEATER / RESCUE / POPULATION / ADDEE / HORIZON / ADVISORY
1974-08-19	SEPT / CYPRUS / PLEASE / REQUEST / POPULATION / ADVISE / REFTEL / XGDS / NAME / CHECK
1974-08-20	INGERSOLL / REFTEL / CHECK / CYPRUS / PLEASE / ADVISE / SEPT / VISA / NAME / ETA
1974-08-21	REQUEST / NAME / APPRECIATE / CYPRUS / DEPT / PLEASE / CHECK / SEPT / REFTEL / CLASSIFICATION
1974-08-22	ADVISE / PLEASE / CHECK / SEPT / NAME / STATE / REFTEL / REQUEST / NUCLEAR / WEAPON
1974-08-23	SEPT / ADVISE / CHECK / REQUEST / NAME / CYPRUS / ETA / PLEASE / SUBJECT / REFTEL
1974-08-24	BANANA / BEAN / JUTE / FORD / OVERFLIGHT / POPULATION / RELIEF / KHMER / BANK / APPROPRIATION
1974-08-25	NAME / CHECK / CCMS / REPEATER / ACCIDENT / EXEMPTION / WAIVER / ADVISORY / PASSPORT / SILK
1974-08-26	SEPT / ADVISE / PLEASE / REQUEST / REFTEL / VISA / CHECK / HOTEL / TRAVEL / ETA
1974-08-27	SEPT / ADVISE / PLEASE / REQUEST / REFTEL / CHECK / UNGA / NAME / CYPRUS / SUBJECT
1974-08-28	SEPT / REQUEST / NAME / CHECK / PLEASE / ADVISE / REFTEL / SSA / AEC / CHIEF
1974-08-29	SEPT / PLEASE / REQUEST / ADVISE / ETA / CHECK / NAME / UNGA / PASS / REFTEL
1974-08-30	SEPT / INGERSOLL / BOMB / BLANKET / REGISTRY / RECEIPT / REFTEL / POUCH / CHECK / REQUEST
1974-08-31	INGERSOLL / SEPT / AIRBUS / CHECK / TDB / CPC / FUNERAL / NAME / NEW ZEALAND / BEAN
1974-09-01	KHMER / CLASSIFICATION / OCT / CONSTITUENT / NOV / SONG / MAIL / SEPT / TRAVELER / FUNERAL
1974-09-02	SEPT / TENNECO / INGERSOLL / FUNERAL / CLASSIFICATION / KHMER / PHNOM / IBRD / TDB / PENH
1974-09-03	INGERSOLL / SEPT / KHMER / CHECK / NAME / REPORT / CYPRUS / PLEASE / REFTEL / REQUEST
1974-09-04	SEPT / ZONE / MILE / SEABED / INGERSOLL / LEGISLATION / DEEP / INTERIM / UNILATERAL / PLEASE
1974-09-05	SEPT / PLEASE / ADVISE / OMIT / UNGA / REQUEST / SHIPMENT / KHMER / CHECK / ETA
1974-09-06	SEPT / KHMER / REQUEST / PLEASE / REFTEL / NAME / ADVISE / CHECK / USIA / OCT
1974-09-07	SEPT / KHMER / UNGA / FULBRIGHT / LOME / NAME / BEIRUT / EXTAFF / EXEMPTION / EMB
1974-09-08	SEPT / CRASH / NAME / CHECK / CLAY / TWA / AVIV / SITREP / REGISTER / IVP
1974-09-09	SEPT / CLASSIFICATION / UNCLASSIFIED / PLEASE / REQUEST / CHECK / KHMER / IBRD / ETA / ADVISE
1974-09-10	SEPT / REQUEST / PLEASE / ADVISE / TRAVEL / CHECK / NAME / OCT / UNGA / DEPT
1974-09-11	SEPT / UNGA / PLEASE / REQUEST / ADVISE / CHECK / KHMER / NAME / REFTEL / FORD
1974-09-12	SEPT / UNGA / REQUEST / PLEASE / REPLY / REFTEL / IEP / ADVISE / KHMER / OCT
1974-09-13	SEPT / UNGA / PLEASE / CHECK / KHMER / NAME / OCT / REFTEL / ETA / ADVISE
1974-09-14	UNGA / SEPT / ASSUMPTION / CONGRATULATORY / UNRWA / EMPEROR / INSCRIPTION / PCF / EXPEDITION / QUEST
1974-09-15	USUN / SEC / BILATERALS / UNGA / APPROACH / INFORM / NEW YORK / LIKE / CHECK / MEET
1974-09-16	SEPT / UNGA / OCT / PLEASE / NAME / ADVISE / TRAVEL / CHECK / REFTEL / REQUEST
1974-09-17	SEPT / REQUEST / PLEASE / UNGA / REFTEL / ADVISE / CHECK / DELEGATION / OCT / APPRECIATE
1974-09-18	SEPT / INGERSOLL / UNGA / PLEASE / REPLY / REFTEL / NAME / CHECK / COPYRIGHT / ADVISE
1974-09-19	SEPT / OCT / REFTEL / PLEASE / KHMER / UNGA / REQUEST / ATTEND / ADVISE / IBRD
1974-09-20	SEPT / UNGA / REQUEST / FORD / IBRD / IMF / APPRECIATE / REFTEL / FONMIN / NEW YORK
1974-09-21	SEPT / FLOR / POSSESSION / BILATERALS / ICELANDIC / RETENTION / CARDINAL / UNGA / IDF / SOBER
1974-09-22	OCT / SEPT / AMCITS / VISA / CHECK / INGERSOLL / RELIEF / IDF / IEP / NAME
1974-09-23	SEPT / INGERSOLL / OCT / NAME / CHECK / REFTEL / CLASSIFICATION / PLEASE / REQUEST / UNGA
1974-09-24	INGERSOLL / SEPT / OCT / PLEASE / REQUEST / CLASSIFICATION / ADVISE / REFTEL / TRAVEL / AERO
1974-09-25	SEPT / OCT / CLASSIFICATION / KHMER / UNCLASSIFIED / REFTEL / PLEASE / REQUEST / ADVISE / NAME
1974-09-26	SEPT / CLASSIFICATION / OCT / UNCLASSIFIED / REQUEST / PLEASE / KHMER / REFTEL / ADVISE / UNESCO
1974-09-27	SEPT / KHMER / OCT / REFTEL / REQUEST / UNESCO / UNGA / CHECK / ADVISE / PLEASE
1974-09-28	SEPT / UNGA / KHMER / FINE / EXCERPT / GOIC / SEED / FONMIN / CHIN / CLINIC
1974-09-29	SEPT / THRU / CONSUL / FROG / RWANDAN / DEPORTATION / OCT / RCAA / EXEMPTION / IEP
1974-09-30	INGERSOLL / OCT / SEPT / PLEASE / REQUEST / KHMER / ADVISE / NAME / ETA / CHECK
1974-10-01	INGERSOLL / OCT / SEPT / REQUEST / PLEASE / CHECK / NAME / GIRAFFE / KHMER / ADVISE
1974-10-02	OCT / PLEASE / INGERSOLL / REQUEST / CHECK / ADVISE / NAME / ETA / REFTEL / SEPT
1974-10-03	OCT / REQUEST / PLEASE / REPLY / SEPT / TRAVEL / NAME / ETA / IPU / CHECK
1974-10-04	OCT / START / ADVISE / REQUEST / CHECK / UNESCO / VISIT / PLEASE / KHMER / NAME
1974-10-05	KHMER / OCT / FORD / FANK / CONDOLENCE / AEC / SAFE / MESSAGE / PRESIDENT / SOBER
1974-10-06	OCT / NAME / CHECK / EXEMPTION / CREMATION / PARADE / TUNISIAN / RESUPPLY / GRANTEE / TEMPERATURE
1974-10-07	OCT / PLEASE / NAME / CHECK / ADVISE / STATUS / CSC / DEPT / REFTEL / REPLY
1974-10-08	OCT / REQUEST / KHMER / PLEASE / CHECK / NAME / ADVISE / REFTEL / ETA / CLEARANCE
1974-10-09	INGERSOLL / OCT / PLEASE / REQUEST / ADVISE / IEP / KHMER / START / NAME / ETA
1974-10-10	INGERSOLL / OCT / KHMER / REFTEL / PLEASE / US / FONMIN / NOV / REQUEST / INDIA
1974-10-11	OCT / INGERSOLL / NOV / PLEASE / KHMER / ETA / NAME / CHECK / HOTEL / TRAVEL
1974-10-12	INGERSOLL / OCT / FORD / KHMER / SECVISIT / IEP / UNESCO / MESSAGE / COLT / RIFLE
1974-10-13	HAPPINESS / OBJECTION / DECONTROL / RECEIPT / EXTEND / COCAINE / INGERSOLL / COCA / PROSPERITY / RELEASE
1974-10-14	OCT / INGERSOLL / KHMER / SECVISIT / UNGA / SECTO / VOTE / COMMUNICATION / ARREARS / ABSTENTION
1974-10-15	OCT / INGERSOLL / PLEASE / KHMER / NOV / CHECK / NAME / ADVISE / REFTEL / UNESCO
1974-10-16	OCT / INGERSOLL / REQUEST / PLEASE / NOV / NAME / REPLY / TRAVEL / CHECK / APPRECIATE
1974-10-17	OCT / NOV / CHECK / REFTEL / REQUEST / PLEASE / AEC / CLASSIFICATION / UNESCO / NAME
1974-10-18	OCT / REFTEL / TUNGSTEN / OPIUM / REQUEST / KHMER / NAME / NOV / APPRECIATE / CHECK
1974-10-19	OCT / KHMER / ENTRY / VISA / BOI / NONIMMIGRANT / SPLEX / SECVISIT / STAY / OMANI
1974-10-20	OCT / NAME / CHECK / CLEARANCE / OVERFLIGHT / CIVAIR / FROG / BOOKLET / NONPREFERENCE / REPEATER
1974-10-21	INGERSOLL / OCT / NOV / PLEASE / ADVISE / REQUEST / CHECK / NAME / AWARD / HOTEL
1974-10-22	OCT / NOV / PLEASE / ADVISE / REQUEST / REFTEL / ROME / APPRECIATE / NAME / CHECK
1974-10-23	INGERSOLL / OCT / REQUEST / NOV / ADVISE / CHECK / PLEASE / AUTO / MEMO / REFTEL
1974-10-24	INGERSOLL / OCT / NOV / REFTEL / KHMER / STAFFDEL / ROME / REQUEST / AEC / PLEASE
1974-10-25	INGERSOLL / OCT / PLEASE / NOV / REFTEL / ARMOR / ADVISE / CHECK / REQUEST / IEP
1974-10-26	INGERSOLL / OCT / IEP / SECVISIT / USSS / LOBSTER / NOV / HARVESTER / LORD / VIGNES
1974-10-27	SECVISIT / CHECK / CUTOFF / DELHI / LORD / OCT / NAME / VERBATIM / AFRO / BIRD
1974-10-28	OCT / INGERSOLL / SECVISIT / DELHI / NOV / SECTO / CULTURAL / MANIFEST / SCC / NAME
1974-10-29	OCT / INGERSOLL / NOV / PLEASE / CHECK / ADVISE / NAME / REPLY / REFTEL / REQUEST
1974-10-30	INGERSOLL / OCT / NOV / REQUEST / PLEASE / ADVISE / CHECK / NAME / STAFFDEL / ETA
1974-10-31	INGERSOLL / NOV / OCT / ROME / REQUEST / PLEASE / NAME / MORO / REFTEL / FOOD
1974-11-01	INGERSOLL / NOV / OCT / IEP / POLYESTER / REFTEL / ROME / FOOD / CHECK / PLEASE
1974-11-02	INGERSOLL / NOV / VILLA / UNESCO / OAS / HONORABLE / ATTACH / SANCTION / BUCHAREST / CLASSIFICATION
1974-11-03	NOV / INGERSOLL / SECVISIT / SECRETARY / SECTO / ADVANCE / LORD / VISA / ROME / MIDDLE
1974-11-04	NOV / INGERSOLL / PLEASE / OCT / REQUEST / ADVISE / REFTEL / TRAVEL / FOOD / ROME
1974-11-05	INGERSOLL / NOV / PLEASE / CHECK / FOOD / NAME / ROME / ADVISE / REFTEL / IEP
1974-11-06	INGERSOLL / NOV / CHECK / PLEASE / NAME / APPRECIATE / REFTEL / REQUEST / ROME / KHMER
1974-11-07	INGERSOLL / NOV / REQUEST / PLEASE / ADVISE / IEP / REFTEL / EVALUATION / NAME / CODEL
1974-11-08	NOV / PLEASE / OCT / REQUEST / KHMER / REPLY / ADVISE / REFTEL / CHECK / FORD
1974-11-09	NOV / PRESIDENTIAL / IEP / VISIT / THANK / COMMUNICATOR / NAM / PALESTINE / PLO / DEBATE
1974-11-10	NOV / INGERSOLL / NAME / CHECK / VISA / HUNT / UNLAWFUL / SUPPRESSION / ANALYST / WHCA
1974-11-11	NOV / PLEASE / ADVISE / REQUEST / VISA / NAME / CHECK / DEPT / CIRCUIT / REPLY
1974-11-12	NOV / REFTEL / REQUEST / PLEASE / CHECK / ADVISE / SUBJECT / SELF / NAME / NICS
1974-11-13	NOV / CHECK / PLEASE / KHMER / NAME / REQUEST / INGERSOLL / REFTEL / REPLY / APPRECIATE
1974-11-14	NOV / INGERSOLL / PLEASE / REFTEL / ANNUAL / PRESIDENTIAL / REQUEST / CHECK / NAM / NAME
1974-11-15	NOV / PLEASE / DEC / REQUEST / CHECK / ANNUAL / FAMILY / INGERSOLL / SUBJECT / INFORM
1974-11-16	NOV / CHEESE / MARIJUANA / HOLDER / MEDEVAC / PLANE / MANIFEST / CLASSIFICATION / SECVISIT / MESSAGE
1974-11-17	NOV / INGERSOLL / UNIV / PAF / SECVISIT / NAM / SCHOLARSHIP / PLANE / REUTERS / MIDEAST
1974-11-18	INGERSOLL / NOV / REFTEL / CHECK / INDEXATION / NAME / PLEASE / REQUEST / REPLY / ANNUAL
1974-11-19	INGERSOLL / NOV / PLEASE / DEC / REQUEST / CHECK / NAME / ADVISE / REFTEL / EAGLE
1974-11-20	NOV / INGERSOLL / NAME / MARIHUANA / CHECK / KHMER / PLEASE / REQUEST / REFTEL / DEPT
1974-11-21	INGERSOLL / NOV / DEC / REFTEL / REQUEST / CHECK / PLEASE / KHMER / CLASSIFICATION / VISA
1974-11-22	INGERSOLL / NOV / DEC / REFTEL / STOEL / REQUEST / PLEASE / CHECK / NAME / FLOR
1974-11-23	INGERSOLL / NOV / KHMER / CSC / LUGGAGE / PLO / PLANE / DUTCH / MONGOLIAN / INVITEE
1974-11-24	DIRG / NOV / ABOARD / INGERSOLL / SECTO / FLASH / TUNISIAN / BLOW / COMMUNIQUE / CHECK
1974-11-25	INGERSOLL / NOV / CHECK / NAME / PLEASE / DEC / REQUEST / ADVISE / EAGLE / DEPT
1974-11-26	INGERSOLL / NOV / DEC / REQUEST / REFTEL / CHECK / ADVISE / DELEGATION / PLEASE / NAME
