01,step (generative process),step (inference)    ,3,1,event detection,0.832121
01,step (generative process),step (inference)    ,3,1,message identification,0.322000
01,step (generative process),step (inference)    ,3,2,event detection,0.811111
01,step (generative process),step (inference)    ,3,2,message identification,0.315000
01,step (generative process),step (inference)    ,3,3,event detection,0.785253
01,step (generative process),step (inference)    ,3,3,message identification,0.311000
01,step (generative process),step (inference)    ,4,1,event detection,0.661212
01,step (generative process),step (inference)    ,4,1,message identification,0.219000
01,step (generative process),step (inference)    ,4,2,event detection,0.675758
01,step (generative process),step (inference)    ,4,2,message identification,0.235000
01,step (generative process),step (inference)    ,4,3,event detection,0.666061
01,step (generative process),step (inference)    ,4,3,message identification,0.215000
01,step (generative process),step (inference)    ,5,1,event detection,0.663838
01,step (generative process),step (inference)    ,5,1,message identification,0.196000
01,step (generative process),step (inference)    ,5,2,event detection,0.652525
01,step (generative process),step (inference)    ,5,2,message identification,0.195000
01,step (generative process),step (inference)    ,5,3,event detection,0.650303
01,step (generative process),step (inference)    ,5,3,message identification,0.193000
02,linear (generative process),linear (inference)    ,1,1,event detection,0.786465
02,linear (generative process),linear (inference)    ,1,1,message identification,0.270000
02,linear (generative process),linear (inference)    ,1,2,event detection,0.792121
02,linear (generative process),linear (inference)    ,1,2,message identification,0.259000
02,linear (generative process),linear (inference)    ,1,3,event detection,0.784444
02,linear (generative process),linear (inference)    ,1,3,message identification,0.265000
02,linear (generative process),linear (inference)    ,2,1,event detection,0.812525
02,linear (generative process),linear (inference)    ,2,1,message identification,0.309000
02,linear (generative process),linear (inference)    ,2,2,event detection,0.818384
02,linear (generative process),linear (inference)    ,2,2,message identification,0.290000
02,linear (generative process),linear (inference)    ,2,3,event detection,0.821010
02,linear (generative process),linear (inference)    ,2,3,message identification,0.326000
02,linear (generative process),linear (inference)    ,3,1,event detection,0.825455
02,linear (generative process),linear (inference)    ,3,1,message identification,0.328000
02,linear (generative process),linear (inference)    ,3,2,event detection,0.817980
02,linear (generative process),linear (inference)    ,3,2,message identification,0.341000
02,linear (generative process),linear (inference)    ,3,3,event detection,0.838586
02,linear (generative process),linear (inference)    ,3,3,message identification,0.333000
02,linear (generative process),linear (inference)    ,4,1,event detection,0.794949
02,linear (generative process),linear (inference)    ,4,1,message identification,0.336000
02,linear (generative process),linear (inference)    ,4,2,event detection,0.820606
02,linear (generative process),linear (inference)    ,4,2,message identification,0.348000
02,linear (generative process),linear (inference)    ,4,3,event detection,0.823232
02,linear (generative process),linear (inference)    ,4,3,message identification,0.343000
02,linear (generative process),linear (inference)    ,5,1,event detection,0.774141
02,linear (generative process),linear (inference)    ,5,1,message identification,0.339000
02,linear (generative process),linear (inference)    ,5,2,event detection,0.795758
02,linear (generative process),linear (inference)    ,5,2,message identification,0.338000
02,linear (generative process),linear (inference)    ,5,3,event detection,0.802424
02,linear (generative process),linear (inference)    ,5,3,message identification,0.337000
02,linear (generative process),exponential (inference)    ,1,1,event detection,0.786465
02,linear (generative process),exponential (inference)    ,1,1,message identification,0.270000
02,linear (generative process),exponential (inference)    ,1,2,event detection,0.792121
02,linear (generative process),exponential (inference)    ,1,2,message identification,0.259000
02,linear (generative process),exponential (inference)    ,1,3,event detection,0.784444
02,linear (generative process),exponential (inference)    ,1,3,message identification,0.265000
02,linear (generative process),exponential (inference)    ,2,1,event detection,0.797172
02,linear (generative process),exponential (inference)    ,2,1,message identification,0.278000
02,linear (generative process),exponential (inference)    ,2,2,event detection,0.805657
02,linear (generative process),exponential (inference)    ,2,2,message identification,0.261000
02,linear (generative process),exponential (inference)    ,2,3,event detection,0.793939
02,linear (generative process),exponential (inference)    ,2,3,message identification,0.282000
02,linear (generative process),exponential (inference)    ,3,1,event detection,0.796768
02,linear (generative process),exponential (inference)    ,3,1,message identification,0.286000
02,linear (generative process),exponential (inference)    ,3,2,event detection,0.810909
02,linear (generative process),exponential (inference)    ,3,2,message identification,0.270000
02,linear (generative process),exponential (inference)    ,3,3,event detection,0.800606
02,linear (generative process),exponential (inference)    ,3,3,message identification,0.296000
02,linear (generative process),exponential (inference)    ,4,1,event detection,0.795152
02,linear (generative process),exponential (inference)    ,4,1,message identification,0.290000
02,linear (generative process),exponential (inference)    ,4,2,event detection,0.805657
02,linear (generative process),exponential (inference)    ,4,2,message identification,0.278000
02,linear (generative process),exponential (inference)    ,4,3,event detection,0.811111
02,linear (generative process),exponential (inference)    ,4,3,message identification,0.309000
02,linear (generative process),exponential (inference)    ,5,1,event detection,0.805253
02,linear (generative process),exponential (inference)    ,5,1,message identification,0.302000
02,linear (generative process),exponential (inference)    ,5,2,event detection,0.813333
02,linear (generative process),exponential (inference)    ,5,2,message identification,0.291000
02,linear (generative process),exponential (inference)    ,5,3,event detection,0.819596
02,linear (generative process),exponential (inference)    ,5,3,message identification,0.320000
02,linear (generative process),step (inference)    ,1,1,event detection,0.786465
